date,days,avgCwtX1,avgCwtX2,avgCwtX3,avgCwtX4,avgCwtX5,avgCwtX6,avgCwtX7,avgCwtX8,avgCwtX9,avgCwtX10,avgCwtX11,avgCwtX12,avgCwtX13,avgCwtX14,avgCwtX15,avgCwtX16,avgCwtX17,avgCwtX18,avgCwtX19,avgCwtX20,waterColY
07/04/2018,310,404.7716952,416.715922,466.7634052,464.4416208,455.4676828,452.340665,452.015096,447.9103645,442.1924982,256.8716259,233.43619,207.7031455,181.5156605,99.28616484,86.43673062,83.11302188,59.32773661,51.58141156,42.97642852,40.08330349,8.258066853
08/04/2018,311,404.7716952,416.715922,464.1336916,462.3923533,455.4075195,452.340665,452.015096,447.9103645,442.1924982,256.8716259,233.43619,207.7031455,136.1148388,99.28616484,73.03846641,71.37661204,58.69543664,47.73164641,39.11506103,37.1785761,8.256483827
09/04/2018,312,404.7716952,416.715922,466.7634052,462.3923533,455.4075195,452.340665,452.015096,448.9951616,414.7830597,256.8716259,233.43619,207.7031455,136.1148388,99.28616484,86.43673062,71.37661204,58.69543664,51.58141156,42.01978841,37.1785761,8.243904053
10/04/2018,313,404.7716952,416.715922,466.7634052,464.4416208,457.5169504,452.340665,452.015096,447.9103645,414.7830597,256.8716259,233.43619,207.7031455,136.1148388,87.20359141,73.03846641,71.37661204,58.69543664,50.62477145,39.11506103,37.1785761,8.24298264
11/04/2018,314,404.7716952,416.715922,464.1336916,462.3923533,455.4075195,452.340665,452.015096,448.9951616,414.7830597,256.8716259,233.43619,181.5156605,111.9571811,73.8053272,73.03846641,71.37661204,56.77055406,47.73164641,39.11506103,37.1785761,8.23362744
12/04/2018,314.9999942,404.3641036,416.5647263,465.5333443,463.3393425,455.5387879,452.0597192,451.815561,433.9635764,414.7591248,249.4778192,227.6114064,174.8615082,126.002634,80.57652025,74.77943707,72.13026011,57.43384568,48.75659248,39.87539787,37.19247399,8.23286424
13/04/2018,316,404.7716952,416.715922,466.7634052,464.4416208,455.4075195,452.340665,451.9667363,414.1211232,408.0263165,244.9965779,226.1488116,151.144036,111.9571811,73.8053272,73.03846641,71.37661204,56.77055406,47.73164641,39.11506103,37.1785761,8.222655383
14/04/2018,317,404.7716952,416.715922,466.7634052,464.4416208,457.5169504,452.340665,452.015096,445.9334156,408.0263165,237.3945393,199.9613267,137.527741,110.4289061,73.8053272,73.03846641,71.37661204,56.77055406,47.73164641,39.11506103,37.1785761,8.219221133
15/04/2018,318,404.7716952,416.715922,466.7634052,464.4416208,455.4676828,452.340665,452.015096,414.1211232,408.0263165,244.9965779,233.43619,181.5156605,136.1148388,74.43762717,73.03846641,71.37661204,56.77055406,47.73164641,39.11506103,37.1785761,8.218200397
16/04/2018,319,404.7716952,416.715922,466.7634052,464.4416208,455.4676828,452.340665,452.015096,414.1211232,408.0263165,244.9965779,226.1488116,151.144036,111.9571811,73.8053272,73.03846641,71.37661204,56.77055406,47.73164641,39.11506103,37.1785761,8.215162133
17/04/2018,320,404.7716952,416.715922,466.7634052,464.4416208,455.4676828,452.340665,452.015096,414.1211232,408.0263165,244.9965779,226.1488116,151.144036,111.9571811,73.8053272,73.03846641,71.37661204,56.77055406,47.73164641,39.11506103,37.1785761,8.20826832
18/04/2018,321,404.7716952,416.715922,466.7634052,464.4416208,455.4075195,452.340665,451.9667363,414.1211232,408.0263165,244.9965779,226.1488116,139.0614626,110.4289061,73.8053272,73.03846641,71.37661204,56.77055406,47.73164641,39.11506103,37.1785761,8.203129307
19/04/2018,322,404.7716952,416.715922,464.1336916,462.3923533,455.4075195,452.340665,451.0745845,414.1211232,408.0263165,244.9965779,226.1488116,151.144036,111.9571811,73.8053272,73.03846641,71.37661204,56.77055406,47.73164641,39.11506103,37.1785761,8.1998
20/04/2018,323,404.7716952,416.715922,466.7634052,464.4416208,455.4075195,452.340665,451.9667363,414.1211232,408.0263165,244.9965779,226.1488116,151.144036,111.9571811,73.8053272,73.03846641,71.37661204,56.77055406,47.73164641,39.11506103,37.1785761,8.194594444
21/04/2018,324,404.7716952,416.715922,466.7634052,464.4416208,455.4075195,452.340665,451.9667363,414.1211232,408.0263165,244.9965779,226.1488116,139.0614626,110.4289061,73.8053272,73.03846641,71.37661204,56.77055406,47.73164641,39.11506103,37.1785761,8.193561111
22/04/2018,325,404.7716952,416.715922,466.7634052,464.4416208,455.4676828,452.340665,452.015096,445.9334156,408.0263165,244.9965779,226.1488116,151.144036,111.9571811,73.8053272,73.03846641,71.37661204,56.77055406,47.73164641,39.11506103,37.1785761,8.192411111
23/04/2018,326,404.7716952,416.715922,466.7634052,464.4416208,455.4676828,452.340665,452.015096,414.1211232,408.0263165,244.9965779,226.1488116,151.144036,111.9571811,73.8053272,73.03846641,71.37661204,56.77055406,47.73164641,39.11506103,37.1785761,8.185494444
24/04/2018,327,404.7716952,416.715922,466.7634052,464.4416208,457.5169504,452.340665,452.015096,448.9951616,414.7830597,244.9965779,233.43619,181.5156605,124.0322654,74.43762717,73.03846641,71.37661204,56.77055406,47.73164641,39.11506103,37.1785761,8.183538889
25/04/2018,328,404.7716952,416.715922,466.7634052,464.4416208,455.4676828,452.340665,452.015096,445.9334156,414.7830597,244.9965779,226.1488116,151.144036,111.9571811,73.8053272,73.03846641,71.37661204,56.77055406,47.73164641,39.11506103,37.1785761,8.1794
26/04/2018,329,404.7716952,416.715922,466.7634052,464.4416208,457.5169504,452.340665,452.015096,447.9103645,414.7830597,256.8716259,233.43619,181.5156605,136.1148388,74.43762717,73.03846641,71.37661204,56.77055406,47.73164641,39.11506103,37.1785761,8.1744
27/04/2018,330,404.7716952,416.715922,466.7634052,464.4416208,457.5169504,452.2439457,452.015096,447.9103645,414.7830597,256.8716259,233.43619,181.5156605,124.0322654,74.43762717,73.03846641,71.37661204,56.77055406,47.73164641,39.11506103,37.1785761,8.1679
28/04/2018,331,404.7716952,416.715922,466.7634052,464.4416208,457.5169504,452.340665,452.015096,447.9103645,414.7830597,256.8716259,233.43619,181.5156605,136.1148388,74.43762717,73.03846641,71.37661204,56.77055406,47.73164641,39.11506103,37.1785761,8.164633333
29/04/2018,332,404.7716952,416.715922,466.7634052,464.4416208,457.5169504,452.2439457,452.015096,447.9103645,414.7830597,256.8716259,233.43619,181.5156605,136.1148388,74.43762717,73.03846641,71.37661204,56.77055406,47.73164641,39.11506103,37.1785761,8.1637
30/04/2018,333,404.7716952,416.715922,466.7634052,464.4416208,457.5169504,452.304109,451.906573,447.9103645,442.1924982,256.8716259,226.1488116,139.0614626,110.4289061,73.8053272,73.03846641,71.37661204,56.77055406,47.73164641,39.11506103,37.1785761,8.1577
01/05/2018,334,404.7716952,416.715922,466.7634052,464.4416208,457.5169504,452.340665,452.015096,447.9103645,442.1924982,256.8716259,233.43619,207.7031455,136.1148388,78.38917088,73.03846641,71.37661204,58.69543664,47.73164641,39.11506103,37.1785761,8.1577
02/05/2018,335,404.7716952,416.715922,466.7634052,464.4416208,457.5169504,452.304109,451.906573,447.9103645,442.1924982,256.8716259,226.1488116,139.0614626,110.4289061,73.8053272,73.03846641,71.37661204,56.77055406,47.73164641,39.11506103,37.1785761,8.156266667
03/05/2018,336,404.7716952,416.715922,466.7634052,464.4416208,457.5169504,452.340665,452.015096,447.9103645,414.7830597,256.8716259,233.43619,181.5156605,111.9571811,73.8053272,73.03846641,71.37661204,56.77055406,47.73164641,39.11506103,37.1785761,8.154033333
04/05/2018,337,404.7716952,416.715922,464.1336916,462.3923533,455.4075195,452.340665,452.015096,447.9103645,410.3802058,256.8716259,226.1488116,139.0614626,110.4289061,73.8053272,73.03846641,71.37661204,56.77055406,47.73164641,39.11506103,37.1785761,8.154033333
05/05/2018,338,404.7716952,416.715922,466.7634052,464.4416208,457.5169504,452.2439457,452.015096,447.9103645,414.7830597,256.8716259,226.1488116,151.144036,111.9571811,73.8053272,73.03846641,71.37661204,56.77055406,47.73164641,39.11506103,37.1785761,8.154033333
06/05/2018,339,404.7716952,416.715922,466.7634052,464.4416208,457.5169504,452.304109,451.906573,447.9103645,442.1924982,256.8716259,233.43619,181.5156605,136.1148388,74.43762717,73.03846641,71.37661204,56.77055406,47.73164641,39.11506103,37.1785761,8.155938889
07/05/2018,340,404.7716952,416.715922,466.7634052,464.4416208,457.5169504,452.304109,451.906573,447.9103645,442.1924982,256.8716259,226.1488116,139.0614626,110.4289061,73.8053272,73.03846641,71.37661204,56.77055406,47.73164641,39.11506103,37.1785761,8.155938889
08/05/2018,341,404.7716952,416.715922,466.7634052,464.4416208,457.5169504,452.2439457,452.015096,447.9103645,414.7830597,244.9965779,226.1488116,139.0614626,110.4289061,73.8053272,73.03846641,71.37661204,56.77055406,47.73164641,39.11506103,37.1785761,8.154033333
09/05/2018,342,404.7716952,416.715922,466.7634052,464.4416208,457.5169504,452.304109,452.015096,447.9103645,442.1924982,256.8716259,233.43619,207.7031455,136.1148388,87.20359141,73.03846641,71.37661204,56.77055406,47.73164641,39.11506103,37.1785761,8.155938889
10/05/2018,343,404.7716952,416.715922,466.7634052,464.4416208,457.5169504,452.304109,451.906573,447.9103645,442.1924982,256.8716259,233.43619,181.5156605,111.9571811,73.8053272,73.03846641,71.37661204,56.77055406,47.73164641,39.11506103,37.1785761,8.152827778
11/05/2018,344,404.7716952,416.715922,466.7634052,464.4416208,457.5169504,452.304109,451.906573,447.9103645,442.1924982,256.8716259,233.43619,181.5156605,111.9571811,73.8053272,73.03846641,71.37661204,56.77055406,47.73164641,39.11506103,37.1785761,8.1545
12/05/2018,345,404.7716952,416.715922,466.7634052,464.4416208,457.5169504,452.340665,452.015096,447.9103645,414.7830597,244.9965779,226.1488116,139.0614626,110.4289061,73.8053272,73.03846641,71.37661204,56.77055406,47.73164641,39.11506103,37.1785761,8.155938889
13/05/2018,346,404.7716952,416.715922,466.7634052,464.4416208,457.5169504,452.304109,452.015096,447.9103645,410.3802058,256.8716259,226.1488116,151.144036,111.9571811,73.8053272,73.03846641,71.37661204,56.77055406,47.73164641,39.11506103,37.1785761,8.1545
14/05/2018,347,404.7716952,416.715922,466.7634052,464.4416208,457.5169504,452.304109,452.015096,447.9103645,410.3802058,256.8716259,226.1488116,139.0614626,110.4289061,73.8053272,73.03846641,71.37661204,56.77055406,47.73164641,39.11506103,37.1785761,8.152827778
15/05/2018,348,404.7716952,416.715922,466.7634052,464.4416208,457.5169504,452.304109,451.906573,447.9103645,442.1924982,256.8716259,233.43619,181.5156605,111.9571811,73.8053272,73.03846641,71.37661204,56.77055406,47.73164641,39.11506103,37.1785761,8.152827778
16/05/2018,349,404.7716952,416.715922,466.7634052,464.4416208,457.5169504,452.304109,451.906573,448.9951616,442.1924982,256.8716259,233.43619,151.144036,111.9571811,73.8053272,73.03846641,71.37661204,56.77055406,47.73164641,39.11506103,37.1785761,8.1545
17/05/2018,350,404.7716952,416.715922,466.7634052,464.4416208,457.5169504,452.304109,451.906573,448.9951616,442.1924982,256.8716259,233.43619,181.5156605,111.9571811,73.8053272,73.03846641,71.37661204,56.77055406,47.73164641,39.11506103,37.1785761,8.1564
18/05/2018,351,404.7716952,416.715922,466.7634052,464.4416208,457.5169504,452.304109,451.906573,448.9951616,442.1924982,256.8716259,233.43619,181.5156605,111.9571811,73.8053272,73.03846641,71.37661204,56.77055406,47.73164641,39.11506103,37.1785761,8.1564
19/05/2018,352,404.7716952,416.715922,466.7634052,464.4416208,457.5169504,452.304109,451.906573,448.9951616,442.1924982,256.8716259,233.43619,151.144036,111.9571811,73.8053272,73.03846641,71.37661204,56.77055406,47.73164641,39.11506103,37.1785761,8.1564
20/05/2018,353,404.7716952,416.715922,466.7634052,464.4416208,457.5169504,452.304109,451.906573,447.9103645,442.1924982,256.8716259,233.43619,181.5156605,136.1148388,74.43762717,73.03846641,71.37661204,56.77055406,47.73164641,39.11506103,37.1785761,8.1564
21/05/2018,354,404.7716952,416.715922,466.7634052,464.4416208,457.5169504,452.304109,451.906573,447.9103645,442.1924982,256.8716259,233.43619,181.5156605,124.0322654,74.43762717,73.03846641,71.37661204,56.77055406,47.73164641,39.11506103,37.1785761,8.1577
22/05/2018,355,404.7716952,416.715922,466.7634052,464.4416208,457.5169504,452.304109,451.906573,448.9951616,442.1924982,292.4735439,241.0382285,207.7031455,136.1148388,74.43762717,73.03846641,71.37661204,56.77055406,47.73164641,39.11506103,37.1785761,8.1579
23/05/2018,356,404.7716952,416.715922,466.7634052,464.4416208,457.5169504,452.304109,451.906573,448.9951616,442.1924982,256.8716259,233.43619,181.5156605,111.9571811,73.8053272,73.03846641,71.37661204,56.77055406,47.73164641,39.11506103,37.1785761,8.160244444
24/05/2018,357,404.7716952,416.715922,466.7634052,464.4416208,457.5169504,452.304109,451.906573,447.9103645,442.1924982,292.4735439,233.43619,207.7031455,136.1148388,78.38917088,73.03846641,71.37661204,56.77055406,47.73164641,39.11506103,37.1785761,8.160244444
25/05/2018,358,404.7716952,416.715922,466.7634052,464.4416208,457.5169504,452.304109,451.906573,448.9951616,442.1924982,292.4735439,241.0382285,207.7031455,136.1148388,78.38917088,73.03846641,71.37661204,56.77055406,47.73164641,39.11506103,37.1785761,8.1703
26/05/2018,359,404.7716952,416.715922,466.7634052,464.4416208,457.5169504,452.304109,451.906573,448.9951616,442.1924982,256.8716259,233.43619,181.5156605,111.9571811,73.8053272,73.03846641,71.37661204,56.77055406,47.73164641,39.11506103,37.1785761,8.1738
27/05/2018,360,404.7716952,416.715922,466.7634052,464.4416208,457.5169504,452.304109,451.906573,447.9103645,442.1924982,256.8716259,233.43619,181.5156605,124.0322654,74.43762717,73.03846641,71.37661204,56.77055406,47.73164641,39.11506103,37.1785761,8.1738
28/05/2018,361,404.7716952,416.715922,466.7634052,464.4416208,457.5169504,452.304109,451.906573,447.9103645,442.1924982,256.8716259,233.43619,207.7031455,136.1148388,87.20359141,73.03846641,71.37661204,58.69543664,47.73164641,39.11506103,37.1785761,8.1738
29/05/2018,362,404.7716952,416.715922,466.7634052,464.4416208,457.5169504,452.304109,451.906573,447.9103645,442.1924982,292.4735439,241.0382285,207.7031455,181.5156605,99.28616484,86.43673062,71.37661204,58.69543664,50.62477145,39.11506103,37.1785761,8.1738
30/05/2018,363,404.7716952,416.715922,466.7634052,464.4416208,457.5169504,452.304109,451.906573,448.9951616,442.1924982,292.4735439,241.0382285,207.7031455,136.1148388,74.43762717,73.03846641,71.37661204,56.77055406,47.73164641,39.11506103,37.1785761,8.1726
31/05/2018,364,404.7716952,416.715922,466.7634052,464.4416208,457.5169504,452.304109,451.906573,447.9103645,442.1924982,256.8716259,233.43619,181.5156605,136.1148388,74.43762717,73.03846641,71.37661204,58.69543664,47.73164641,39.11506103,37.1785761,8.1703
01/06/2018,365,404.7716952,416.715922,466.7634052,464.4416208,457.5169504,452.304109,451.906573,447.9103645,442.1924982,256.8716259,233.43619,181.5156605,111.9571811,74.43762717,73.03846641,71.37661204,58.69543664,47.73164641,39.11506103,37.1785761,8.1703
